Date,Open,High,Low,Close_Gold,Volume,SP500,Close_Oil,DollarIndex
5/10/2011,1508.4,1516.9,1508.4,1516.6,13,1357.16,103.88,74.78
5/11/2011,1524,1524.1,1495.2,1501.1,30,1342.08,98.21,75.52
5/12/2011,1492.1,1498.5,1484.8,1506.6,11,1348.65,98.97,75.42
5/13/2011,1503.5,1511.3,1490.2,1493.4,16,1337.77,99.65,75.94
5/16/2011,1489.3,1494.9,1489.3,1490.4,10,1329.47,97.37,75.65
5/17/2011,1489.8,1491.8,1473,1479.8,41,1328.98,96.91,75.54
5/18/2011,1496.4,1497,1496.3,1495.6,82,1340.68,100.1,75.63
5/19/2011,1491.5,1491.5,1491.5,1492.2,1,1343.6,98.44,75.28
5/20/2011,1499,1512.7,1488.7,1508.8,93,1333.27,99.49,75.58
5/23/2011,1510.5,1512.3,1507,1515.3,42,1317.37,97.7,76.23
5/24/2011,1527.1,1527.1,1521.9,1523.2,4,1316.28,99.59,76.02
5/25/2011,1526.4,1527.5,1526.1,1526.6,10,1320.47,101.32,76.03
5/26/2011,1521.2,1521.2,1519.5,1522.8,186986,1325.69,100.23,75.63
5/27/2011,1519.4,1538.5,1518.4,1536.3,76719,1331.1,100.59,75.02
5/31/2011,1536.7,1541.1,1532.4,1535.9,6152,1345.2,102.7,74.7
6/1/2011,1535.7,1550.6,1529.7,1542.4,2845,1314.55,100.29,74.73
6/2/2011,1541.3,1544.5,1520,1532,1651,1312.94,100.4,74.38
6/3/2011,1534.7,1546.3,1525,1541.7,1745,1300.16,100.22,73.81
6/6/2011,1542.9,1553.9,1542,1546.5,691,1286.17,99.01,74
6/7/2011,1545,1549.9,1537.2,1543.3,2530,1284.94,99.09,73.53
6/8/2011,1544.2,1544.2,1531.3,1538.1,489,1279.56,100.74,73.94
6/9/2011,1536.1,1548.8,1534.4,1542.1,288,1289,101.93,74.2
6/10/2011,1543.7,1543.9,1526.4,1528.6,632,1270.98,99.29,74.8
6/13/2011,1528.1,1533,1511.3,1515,851,1271.83,97.3,74.6
6/14/2011,1517.2,1526.2,1513.1,1523.8,306,1287.87,99.37,74.69
6/15/2011,1525,1533.4,1515,1525.6,648,1265.42,94.81,76.07
6/16/2011,1526,1531.2,1522,1529.3,164,1267.64,94.95,76.22
6/17/2011,1523,1541.6,1523,1538.6,72,1271.5,93.01,75.46
6/20/2011,1536,1545.7,1535.2,1541.5,99,1278.36,93.26,75.5
6/21/2011,1540.1,1547.5,1540,1546,125,1295.52,93.4,74.93
6/22/2011,1547.2,1558.5,1544.4,1552.9,222,1287.14,95.41,75.19
6/23/2011,1547.2,1547.2,1514.7,1520.1,300,1283.5,91.02,75.9
6/24/2011,1524.7,1525,1498.5,1500.5,257,1268.45,91.16,76.21
6/27/2011,1503.5,1503.5,1490.7,1496,140,1280.1,90.61,75.83
6/28/2011,1499.9,1505,1496.1,1499.7,508,1296.67,92.89,75.49
6/29/2011,1504.1,1512.2,1504.1,1509.9,395,1307.41,94.77,75.07
6/30/2011,1511.5,1514,1498.8,1502.3,69,1320.64,95.42,74.64
7/1/2011,1502.2,1502.2,1480,1482.3,66,1339.67,94.94,74.67
7/5/2011,1490.4,1515,1490.3,1512.3,199,1337.88,96.89,74.99
7/6/2011,1513.7,1531.5,1510.3,1528.7,71,1339.22,96.65,75.44
7/7/2011,1529.1,1533.1,1522.7,1530.2,55,1353.22,98.67,75.26
7/8/2011,1527,1542.6,1526.6,1541.2,3,1343.8,96.2,75.51
7/11/2011,1550,1555.2,1543.1,1548.8,14,1319.49,95.15,76.37
7/12/2011,1548.2,1565,1542,1561.9,8,1313.64,97.43,76.23
7/13/2011,1574,1585.6,1570.8,1585.2,29,1317.72,98.05,75.55
7/14/2011,1586.3,1592.8,1583.6,1589,19,1308.87,95.69,75.56
7/15/2011,1582.3,1592.2,1582.3,1589.8,8,1316.14,97.24,75.52
7/18/2011,1592.8,1605,1592.8,1602.1,13,1305.44,95.93,75.79
7/19/2011,1608.1,1608.8,1583.3,1600.9,63,1326.73,97.5,75.51
7/20/2011,1584.3,1596.7,1582.4,1596.7,9,1325.84,98.14,75.09
7/21/2011,1598,1601.6,1586.6,1586.8,24,1343.8,99.13,74.23
7/22/2011,1588.5,1606.5,1588.5,1601.3,12,1345.02,99.87,74.41
7/25/2011,1610,1619.4,1610,1612,67,1337.43,99.2,74.25
7/26/2011,1609.8,1618.5,1609.8,1616.6,28,1331.94,99.59,73.63
7/27/2011,1619.7,1619.7,1617,1615,232220,1304.89,97.4,74.27
7/28/2011,1614.2,1620.6,1602.8,1613.4,70263,1300.67,97.44,74.39
7/29/2011,1617.1,1634.9,1610.6,1628.3,6761,1292.28,95.7,74.04
8/1/2011,1623,1631.8,1607,1619,2889,1286.94,94.89,74.46
8/2/2011,1619.3,1660.6,1616.8,1641.9,2440,1254.05,93.79,74.67
8/3/2011,1659.9,1672.3,1651.6,1663.4,2024,1260.34,91.93,74.2
8/4/2011,1660.5,1681.8,1640,1656.2,1952,1200.07,86.63,75.36
8/5/2011,1647.5,1666.1,1642.7,1648.8,825,1199.38,86.88,74.8
8/8/2011,1679.1,1720,1678.1,1710.2,1885,1119.46,81.31,74.94
8/9/2011,1722.5,1779,1720.1,1740,1861,1172.53,79.3,74.72
8/10/2011,1744,1795.6,1741.3,1781.3,969,1120.76,82.89,74.77
8/11/2011,1795.1,1813.5,1733.3,1748.8,1503,1172.64,85.72,74.81
8/12/2011,1760.6,1764.2,1723.8,1740.2,1166,1178.81,85.38,74.74
8/15/2011,1734.9,1765.2,1730.5,1755.5,976,1204.49,87.88,73.93
8/16/2011,1769,1787.3,1761.6,1782.4,278,1192.76,86.65,74.09
8/17/2011,1784.8,1794.3,1782,1791.2,231,1193.89,87.58,73.76
8/18/2011,1786.5,1828.5,1785.5,1818.9,868,1140.65,82.38,74.32
8/19/2011,1823.7,1874.4,1823.7,1848.9,328,1123.53,82.26,74.11
8/22/2011,1868.6,1895,1858.4,1888.7,1106,1123.82,84.12,74.17
8/23/2011,1909,1909.3,1824.6,1858.3,458,1162.35,85.44,73.96
8/24/2011,1833,1853.1,1753.1,1754.1,992,1177.6,85.16,74.09
8/25/2011,1748.4,1772.5,1707.3,1759.8,864,1159.27,85.3,74.36
8/26/2011,1768.5,1829.3,1768.5,1794.1,270,1176.8,85.37,73.87
8/29/2011,1817.9,1817.9,1786.7,1788.4,828,1210.08,87.27,73.78
8/30/2011,1787.2,1839.6,1783.1,1826.7,598,1212.92,88.9,74
8/31/2011,1830.6,1837.9,1811.4,1828.5,336,1218.89,88.81,74.17
9/1/2011,1825.8,1829.5,1814.4,1826,263,1204.42,88.93,74.56
9/2/2011,1828.6,1884.2,1828.6,1873.7,442,1173.97,86.45,74.84
9/6/2011,1886.3,1911.6,1864,1869.9,536,1165.24,86.02,76.06
9/7/2011,1868.9,1873.7,1792.8,1814.2,470,1198.62,89.34,75.57
9/8/2011,1839.3,1870,1835,1854.4,142,1185.9,89.05,76.35
9/9/2011,1858.1,1881.3,1830,1856.4,188,1154.23,87.24,77.3
9/12/2011,1852.4,1852.4,1806,1809.9,245,1162.27,88.19,77.67
9/13/2011,1817.8,1835.3,1808.1,1826.8,52,1172.87,90.21,77
9/14/2011,1843,1843,1809,1823.5,156,1188.68,88.91,76.88
9/15/2011,1816.3,1816.3,1775.8,1778.5,80,1209.11,89.4,76.27
9/16/2011,1768.5,1819.1,1768.5,1812.1,111,1216.01,87.96,76.59
9/19/2011,1814.7,1818.9,1788,1776.4,13,1204.09,85.7,77.43
9/20/2011,1778.8,1807.8,1776,1806.6,86,1202.09,86.89,77.53
9/21/2011,1808,1811.7,1782.8,1805.5,22,1166.76,85.92,77.86
9/22/2011,1773.2,1773.2,1730.9,1739.2,23,1129.56,80.51,79.1
9/23/2011,1737.3,1737.3,1636.3,1637.5,81,1136.43,79.85,79.23
9/26/2011,1646.4,1661.8,1562.4,1592.5,151,1162.95,80.24,79.06
9/27/2011,1653.8,1665.4,1653.7,1650.6,47,1175.38,84.45,78.03
9/28/2011,1650,1650,1650,1616.3,21275,1151.06,81.21,78.43
9/29/2011,1604,1633.8,1585,1615.5,7181,1160.4,82.14,78.6
9/30/2011,1620.8,1639.4,1609.4,1620.4,284,1131.42,79.2,79.07
10/3/2011,1627.8,1660.8,1627.6,1656,101,1099.23,77.61,79.94
10/4/2011,1661,1678.1,1596.6,1614.7,159,1123.95,75.67,80.1
10/5/2011,1629.3,1640.3,1599.6,1640.3,114,1144.03,79.68,79.39
10/6/2011,1642.6,1654.7,1637.6,1651.9,38,1164.97,82.59,79.09
10/7/2011,1657,1665,1626.2,1634.5,66,1155.46,82.98,79.15
10/10/2011,1645.6,1676.8,1645.6,1669.6,61,1194.89,85.41,77.81
10/11/2011,1685,1685,1657.6,1659.7,151,1195.54,85.81,77.91
10/12/2011,1667.1,1691,1667.1,1681.3,37,1207.25,85.57,77.27
10/13/2011,1676.1,1678.8,1656.2,1667.3,148,1203.66,84.23,77.28
10/14/2011,1665.8,1683.3,1665.8,1681.8,51,1224.58,86.8,76.91
10/17/2011,1683.6,1693.5,1667.3,1675.5,41,1200.86,86.38,77.43
10/18/2011,1666,1666,1627.5,1651.7,85,1225.38,88.34,77.41
10/19/2011,1659.3,1659.3,1641.3,1646,22,1209.88,86.11,77.42
10/20/2011,1643.2,1643.2,1608.7,1611.9,92,1215.39,85.3,77.24
10/21/2011,1626.1,1647.4,1626.1,1635.1,32,1238.25,87.4,76.63
10/24/2011,1646.2,1657.8,1646.2,1651.5,313,1254.19,91.27,76.26
10/25/2011,1645,1706.8,1645,1699.6,355,1229.05,93.17,76.32
10/26/2011,1717,1723.6,1708.9,1722.7,135,1242,90.2,76.47
10/27/2011,1717.8,1735.5,1717.8,1746.7,494,1284.59,93.96,75.01
10/28/2011,1752,1752,1733,1746.2,158,1285.09,93.32,75.22
10/31/2011,1741.9,1741.9,1717,1724.2,62,1253.3,93.19,76.31
11/1/2011,1706.7,1720.1,1682.5,1711,246,1218.28,92.19,77.39
11/2/2011,1724.3,1741.4,1723.2,1728.7,294,1237.9,92.51,77.18
11/3/2011,1740.5,1766,1726.6,1764.2,290,1261.15,94.07,76.86
11/4/2011,1757,1761.2,1754.9,1755.3,47,1253.23,94.26,77.16
11/7/2011,1755.3,1797,1755.3,1790.3,35,1261.12,95.52,77.14
11/8/2011,1798.4,1798.4,1785.7,1798.4,14,1275.92,96.8,76.75
11/9/2011,1793,1793,1774.2,1790.9,6,1229.1,95.74,78.17
11/10/2011,1766.8,1766.8,1754.8,1758.9,16,1239.7,97.78,77.97
11/11/2011,1777,1789.1,1777,1787.5,28,1263.85,98.99,77.13
11/14/2011,1779,1779,1779,1777.8,24,1251.78,98.14,77.75
11/15/2011,1779.2,1783.1,1761.3,1781.7,18,1257.81,99.37,78.06
11/16/2011,1777.5,1777.5,1757.7,1773.8,65,1236.91,102.59,78.21
11/17/2011,1755.3,1755.3,1714,1719.8,54,1216.13,98.82,78.49
11/18/2011,1725,1736,1719,1724.7,14,1215.65,97.41,78.25
11/21/2011,1704.6,1704.6,1674.4,1678.3,9,1192.98,96.92,78.46
11/22/2011,1675.4,1702.2,1675.4,1702.2,13,1188.04,98.01,78.43
11/23/2011,1691.2,1700,1681.6,1695.7,34,1161.79,96.17,79.35
11/25/2011,1690.1,1693.5,1675.3,1685.5,28,1158.67,96.77,79.83
11/28/2011,1710.8,1710.8,1710.8,1710.8,175525,1192.55,98.21,79.44
11/29/2011,1711.3,1718.4,1704,1713.4,64786,1195.19,99.79,79.15
11/30/2011,1714,1749.2,1699.9,1745.5,15463,1246.96,100.36,78.49
12/1/2011,1747,1753.3,1734.5,1735.3,1350,1244.58,100.2,78.43
12/2/2011,1744.8,1762.9,1741.6,1747,1067,1244.28,100.96,78.73
12/5/2011,1748.9,1752.6,1718.7,1730.7,756,1257.08,100.99,78.67
12/6/2011,1722.1,1731.8,1703,1727.9,648,1258.47,101.28,78.57
12/7/2011,1730.6,1741.9,1720,1740.9,300,1261.01,100.49,78.55
12/8/2011,1742,1752.3,1705.4,1709.8,942,1234.35,98.34,78.91
12/9/2011,1713.3,1720.7,1705.7,1712.8,568,1255.19,99.41,78.68
12/12/2011,1707.5,1708.2,1658.5,1664.2,894,1236.47,97.77,79.58
12/13/2011,1654.7,1671.8,1628,1659.9,274,1225.73,100.14,80.29
12/14/2011,1636.5,1639.5,1565.8,1584.3,890,1211.82,94.95,80.62
12/15/2011,1571.4,1592.8,1565.6,1574.6,589,1215.75,93.87,80.34
12/16/2011,1587.4,1595.9,1586,1595.6,57,1219.66,93.53,80.25
12/19/2011,1596.4,1603.4,1589.7,1594.4,92,1205.35,93.88,80.21
12/20/2011,1596.4,1617,1596.4,1615.6,215,1241.3,97.22,80.27
12/21/2011,1615.6,1635,1608.3,1611.9,38,1243.72,98.67,80.35
12/22/2011,1608.8,1610,1601.9,1608.9,599,1254,99.53,80.31
12/23/2011,1612,1612.8,1604.7,1604.7,62,1265.33,99.68,80.24
12/27/2011,1599,1599,1592.6,1594.2,52,1265.43,101.34,80.14
12/28/2011,1584.9,1588.6,1561.3,1562.9,763,1249.64,99.36,80.88
12/29/2011,1559.3,1559.3,1525,1539.9,866,1263.02,99.65,80.91
12/30/2011,1549.4,1579.5,1547.9,1565.8,289,1257.6,98.83,80.52
1/3/2012,1568.9,1604.3,1566,1599.7,229,1277.06,102.96,79.91
1/4/2012,1596.6,1618.6,1594.5,1611.9,172,1277.3,103.22,80.43
1/5/2012,1610.8,1624.1,1597.8,1619.4,362,1281.06,101.81,81.25
1/6/2012,1622.5,1627.8,1616.1,1616.1,20,1277.81,101.56,81.6
1/9/2012,1614.3,1620.1,1607.5,1607.5,8,1280.7,101.31,81.39
1/10/2012,1619.9,1638,1619.9,1631,47,1292.08,102.24,81.1
1/11/2012,1634.8,1645.4,1633.8,1639.2,65,1292.48,100.87,81.61
1/12/2012,1645.2,1656.1,1645.2,1647.3,84,1295.5,99.1,81.04
1/13/2012,1638.9,1643.4,1630.4,1630.4,368,1289.09,98.7,81.79
1/17/2012,1643.7,1657.8,1642.1,1655.2,16,1293.67,100.71,81.43
1/18/2012,1654,1660.3,1654,1659.5,11,1308.04,100.59,80.82
1/19/2012,1663,1664.4,1653.5,1654.1,58,1314.5,100.39,80.4
1/20/2012,1652.8,1664.3,1652.8,1663.7,8,1315.38,98.46,80.41
1/23/2012,1676.9,1680,1669.9,1678,10,1316,99.58,79.93
1/24/2012,1666.9,1668.2,1664.2,1664.2,5,1314.65,98.95,80.03
1/25/2012,1673,1706.2,1672,1699.8,239,1326.06,99.4,79.72
1/26/2012,1729,1729,1721,1726.3,16,1318.43,99.7,79.51
1/27/2012,1727,1734.1,1727,1731.8,175023,1316.33,99.56,79.01
1/30/2012,1737.2,1739.9,1715.7,1731,53427,1313.01,98.78,79.3
1/31/2012,1731.7,1747.7,1725,1737.8,7540,1312.41,98.48,79.42
2/1/2012,1738.2,1751.1,1734,1747.1,2027,1324.09,97.61,79.03
2/2/2012,1745.1,1761.1,1742.9,1756.8,2062,1325.54,96.36,79.11
2/3/2012,1758.7,1761.3,1724.5,1737.9,543,1344.9,97.84,79.06
2/6/2012,1728,1738.3,1713.3,1722.8,726,1344.33,96.91,79.19
2/7/2012,1722,1748,1713.2,1746.4,272,1347.05,98.41,78.68
2/8/2012,1744,1751.5,1728.2,1729.3,955,1349.96,98.71,78.73
2/9/2012,1731.4,1749.7,1726.1,1739,119,1351.95,99.84,78.65
2/10/2012,1732.7,1734.4,1706.4,1723.3,248,1342.64,98.67,79.23
2/13/2012,1725,1733,1718.4,1723,104,1351.77,100.91,79.04
2/14/2012,1720,1724.9,1715,1715.9,94,1350.5,100.74,79.69
2/15/2012,1723.6,1737,1723.6,1726.3,110,1343.23,101.8,79.78
2/16/2012,1718.4,1728.4,1707,1726.8,38,1358.04,102.31,79.46
2/17/2012,1733.6,1735.1,1718.8,1724.5,80,1361.23,103.24,79.46
2/21/2012,1736.1,1760,1733.6,1757.1,115,1362.21,105.84,79.14
2/22/2012,1758.7,1781.9,1750,1770,161,1357.66,106.28,79.3
2/23/2012,1774,1786,1773,1784.9,298,1363.46,107.83,78.89
2/24/2012,1778.5,1780.7,1771.3,1775.1,129,1365.74,109.77,78.4
2/27/2012,1773.6,1775.6,1768.1,1773.6,841,1367.59,108.56,78.58
2/28/2012,1767.9,1789.4,1767.9,1787,306,1372.18,106.55,78.3
2/29/2012,1789.9,1790.4,1669,1709.9,359,1365.68,107.07,78.79
3/1/2012,1698.6,1724.6,1698.6,1721.1,214,1374.09,108.84,78.83
3/2/2012,1723,1723,1705.2,1708.8,135,1369.63,106.7,79.46
3/5/2012,1705.5,1709.5,1695.4,1703,421,1364.33,106.72,79.36
3/6/2012,1708.7,1708.7,1666,1671.4,176,1343.36,104.7,79.93
3/7/2012,1676,1684,1673.1,1683.3,39,1352.63,106.16,79.76
3/8/2012,1686.4,1702.4,1686.4,1698.1,301,1365.91,106.58,79.18
3/9/2012,1698.8,1710.9,1680.7,1710.9,73,1370.87,107.4,80.08
3/12/2012,1708.1,1708.1,1694.9,1699.2,98,1371.09,106.34,79.91
3/13/2012,1698.4,1698.4,1685.1,1693.7,47,1395.95,106.71,80.21
3/14/2012,1676.9,1681,1637.4,1642.5,201,1394.28,105.43,80.54
3/15/2012,1646.3,1660.2,1640,1659.1,405,1402.6,105.11,80.14
3/16/2012,1660,1661.4,1641.3,1655.5,317,1404.17,107.06,79.73
3/19/2012,1661.2,1668,1652.1,1666.9,462,1409.75,108.09,79.71
3/20/2012,1648.1,1652.3,1642,1646.7,250,1405.52,105.61,79.82
3/21/2012,1657.8,1660,1646.1,1650,546,1402.89,107.27,79.9
3/22/2012,1648,1649.4,1633.8,1642.3,321,1392.78,105.35,80
3/23/2012,1652.5,1665.1,1646.3,1662.3,76,1397.11,106.87,79.58
3/26/2012,1665,1692.9,1657.8,1685.5,84,1416.51,107.03,79.18
3/27/2012,1687.8,1690.8,1684.4,1684.8,100,1412.52,107.33,79.22
3/28/2012,1670.1,1670.1,1657.9,1657.9,193107,1405.54,105.41,79.3
3/29/2012,1661.8,1664.5,1644.3,1652.2,47342,1403.28,102.78,79.36
3/30/2012,1660.6,1670,1659,1669.3,9825,1408.47,103.02,79.14
4/2/2012,1670.4,1682.8,1662,1677.5,2531,1419.04,105.23,78.96
4/3/2012,1677.6,1679.5,1638.7,1670,1165,1413.38,104.01,79.64
4/4/2012,1646.5,1647,1612.3,1612.3,1122,1398.96,101.47,79.95
4/5/2012,1620.8,1633.2,1620.4,1628.5,289,1398.08,103.31,80.29
4/9/2012,1645.3,1646.4,1636.5,1642.5,158,1382.2,102.46,79.92
4/10/2012,1649,1661.7,1636.2,1659.5,350,1358.59,101.02,80.1
4/11/2012,1654.8,1659.7,1654.7,1659,426,1368.71,102.7,79.99
4/12/2012,1660,1680.1,1650,1679.5,1309,1387.57,103.64,79.45
4/13/2012,1673.3,1674.8,1650,1659.1,220,1370.26,102.83,80.06
4/16/2012,1650.8,1656.8,1641.2,1648.7,717,1369.57,102.93,79.73
4/17/2012,1652,1652.9,1637,1650.3,69,1390.78,104.2,79.63
4/18/2012,1653.2,1653.3,1638.1,1638.8,273,1385.14,102.67,79.67
4/19/2012,1642.1,1653.1,1632,1640.6,77,1376.92,102.27,79.71
4/20/2012,1641.7,1645.6,1640.9,1642.1,54,1378.53,103.05,79.31
4/23/2012,1642.4,1642.4,1625.1,1631.9,226,1366.94,103.11,79.54
4/24/2012,1634.4,1648.6,1634.4,1643,123,1371.97,103.55,79.33
4/25/2012,1641.3,1643.8,1626.9,1641.4,82,1390.69,104.12,79.11
4/26/2012,1658.3,1659.6,1658.3,1659.6,280,1399.98,104.55,79
4/27/2012,1654.5,1666.9,1654,1664,236,1403.36,104.93,78.76
4/30/2012,1663,1665.7,1653,1663.4,36,1397.91,104.87,78.85
5/1/2012,1665,1670.5,1661.7,1661.7,25,1405.82,106.16,78.93
5/2/2012,1659.2,1659.2,1648.3,1653.4,50,1402.31,105.22,79.2
5/3/2012,1651.2,1652.2,1631.3,1634.2,78,1391.57,102.54,79.29
5/4/2012,1635.7,1645.6,1629.4,1644.7,68,1369.1,98.49,79.59
5/7/2012,1637.9,1640,1632.6,1638.6,21,1369.58,97.94,79.71
5/8/2012,1636.7,1636.7,1596,1604,154,1363.72,97.01,79.85
5/9/2012,1595.3,1595.3,1586.3,1593.7,30,1354.58,96.81,80.23
5/10/2012,1594.2,1595.1,1592.4,1595.1,6,1357.99,97.08,80.26
5/11/2012,1586.1,1589.6,1583.6,1583.6,6,1353.39,96.13,80.4
5/14/2012,1563,1563.1,1555.5,1560.6,5,1338.35,94.78,80.75
5/15/2012,1555.4,1558.3,1542.4,1556.8,28,1330.66,93.98,81.38
5/16/2012,1541.4,1541.4,1528.5,1536.2,26,1324.8,92.81,81.52
5/17/2012,1546.9,1579,1546.9,1574.5,51,1304.86,92.56,81.54
5/18/2012,1573.7,1591.6,1568.2,1591.6,26,1295.22,91.48,81.42
5/21/2012,1591.9,1594.1,1588.4,1588.4,32,1315.99,92.57,81.23
5/22/2012,1575.7,1578.1,1568.4,1576.3,27,1316.63,91.66,81.65
5/23/2012,1538.2,1548.1,1534.4,1548.1,6,1318.86,89.9,82.24
5/24/2012,1559,1569.4,1551.5,1557.3,23,1320.68,90.66,82.49
5/25/2012,1558.2,1568.8,1557.3,1568.8,7,1317.82,90.86,82.52
5/29/2012,1574.7,1582.5,1548.6,1548.6,259050,1332.42,90.76,82.58
5/30/2012,1553.9,1569,1530.4,1563.4,79887,1313.32,87.82,83.09
5/31/2012,1562.7,1572.6,1551.8,1562.6,5901,1310.33,86.53,83.13
6/1/2012,1560,1630,1545.5,1620.5,2820,1278.04,83.23,82.97
6/4/2012,1623,1627.9,1609,1612.2,2134,1278.18,83.98,82.66
6/5/2012,1619.3,1622.7,1612.9,1615.2,604,1285.5,84.29,82.91
6/6/2012,1619.7,1639.7,1616.5,1632.8,419,1315.13,85.02,82.38
6/7/2012,1622.6,1627.2,1581.9,1586.6,1200,1314.99,84.82,82.11
6/8/2012,1589.9,1593.9,1566.5,1590.1,157,1325.66,84.1,82.56
6/11/2012,1608,1608,1583,1595.5,129,1308.93,82.7,82.55
6/12/2012,1594.1,1612.8,1588.5,1612.7,523,1324.18,83.32,82.45
6/13/2012,1608.2,1622.4,1608.2,1618.1,655,1314.88,82.62,82.06
6/14/2012,1621.2,1626.4,1610.1,1618.4,493,1329.1,83.91,81.99
6/15/2012,1624.3,1630,1621.5,1627,1015,1342.84,84.03,81.61
6/18/2012,1622.6,1627.6,1615,1625.7,246,1344.78,83.27,81.85
6/19/2012,1629.8,1630.7,1622,1622.2,32,1357.98,84.03,81.59
6/20/2012,1618.3,1618.3,1601.3,1614.8,140,1355.69,81.8,81.73
6/21/2012,1603.2,1603.3,1564.5,1564.5,29,1325.51,78.2,82.49
6/22/2012,1565.5,1568.4,1560,1566,16,1335.02,79.76,82.44
6/25/2012,1574.9,1587.5,1571,1587.5,32,1313.72,79.21,82.66
6/26/2012,1583.5,1583.5,1567.7,1574,104,1319.99,79.36,82.54
6/27/2012,1567,1577.5,1563,1577.5,220,1331.85,80.21,82.81
6/28/2012,1573.7,1573.7,1548.4,1549.7,133,1329.04,77.69,83.01
6/29/2012,1562.6,1603.5,1561.9,1603.5,61,1362.16,84.96,81.75
7/2/2012,1597.1,1598.3,1589.7,1597.2,35,1365.51,83.75,82.01
7/3/2012,1603.8,1624,1603.8,1621.3,44,1374.02,87.66,81.87
7/5/2012,1618.5,1619.2,1598,1608.9,27,1367.58,87.22,82.94
7/6/2012,1592.3,1593.8,1578.4,1578.4,15,1354.68,84.45,83.56
7/9/2012,1582.1,1588.6,1580.9,1588.6,5,1352.46,85.99,83.35
7/10/2012,1599.2,1599.8,1567.6,1579.3,12,1341.47,83.91,83.56
7/11/2012,1577.4,1579.5,1575.2,1575.2,12,1341.45,85.81,83.73
7/12/2012,1569.3,1574.7,1557.2,1564.9,44,1334.76,86.08,83.81
7/13/2012,1567.8,1594.1,1567.8,1591.6,26,1356.78,87.1,83.47
7/16/2012,1586.2,1591.2,1585.8,1591.2,7,1353.64,88.43,83.22
7/17/2012,1596,1596,1576.3,1589.1,27,1363.67,89.22,83.17
7/18/2012,1581.2,1583.7,1569.9,1570.4,30,1372.78,89.87,83.2
7/19/2012,1580,1586.9,1578.4,1580.1,60,1376.51,92.66,82.98
7/20/2012,1583.9,1584.4,1576.1,1582.5,5,1362.66,91.44,83.57
7/23/2012,1571.7,1577.1,1569.8,1577.1,4,1350.52,88.14,83.82
7/24/2012,1574,1581.9,1574,1576,9,1338.31,88.5,84.14
7/25/2012,1583.7,1608,1583.3,1608,12,1337.89,88.97,83.64
7/26/2012,1614.9,1615,1614.1,1615,7,1360.02,89.39,82.86
7/27/2012,1613.4,1617.9,1613.4,1617.9,197976,1385.97,90.13,82.76
7/30/2012,1622.9,1625.8,1613.1,1619.7,52890,1385.3,89.78,82.87
7/31/2012,1621.1,1627.5,1610,1610.5,6281,1379.32,88.06,82.71
8/1/2012,1613.4,1617.2,1592,1603.7,3530,1375.32,88.91,83.18
8/2/2012,1600,1615,1583.1,1587.4,933,1365,87.13,83.45
8/3/2012,1589.3,1606,1585.1,1606,676,1390.99,91.4,82.45
8/6/2012,1604.7,1614.1,1603.2,1612.9,662,1394.23,92.2,82.3
8/7/2012,1610.8,1615.7,1609.3,1609.7,449,1401.35,93.67,82.25
8/8/2012,1610.2,1614.8,1603,1612.9,341,1402.22,93.35,82.44
8/9/2012,1612.8,1617.2,1610.1,1617.1,433,1402.8,93.36,82.71
8/10/2012,1615.8,1624.1,1605,1619.7,1219,1405.87,92.87,82.63
8/13/2012,1622,1623.7,1607.3,1609.6,402,1404.11,92.73,82.49
8/14/2012,1612.8,1615.6,1591.2,1599.4,910,1403.93,93.43,82.53
8/15/2012,1593.8,1604.6,1592,1603.7,280,1405.53,94.33,82.71
8/16/2012,1600.2,1616.1,1600.2,1616.1,199,1415.51,95.6,82.42
8/17/2012,1617.8,1617.8,1611.4,1616.3,249,1418.16,96.01,82.66
8/20/2012,1614,1621.4,1611.6,1620.1,68,1418.13,95.97,82.5
8/21/2012,1620,1639.9,1620,1639.9,258,1413.17,96.68,81.92
8/22/2012,1638.4,1653.1,1635,1637.4,37,1413.49,97.26,81.5
8/23/2012,1659.9,1672.7,1658,1669.6,141,1402.08,96.27,81.36
8/24/2012,1665.8,1669.8,1662.2,1669.8,24,1411.13,96.15,81.6
8/27/2012,1674.9,1674.9,1663.9,1672.4,42,1410.44,95.47,81.69
8/28/2012,1659.9,1671,1659.2,1666.5,51,1409.3,96.33,81.38
8/29/2012,1667.2,1667.3,1659.8,1659.8,403,1410.49,95.49,81.56
8/30/2012,1655.4,1662,1650.7,1653.5,418,1399.48,94.62,81.71
8/31/2012,1658.6,1690,1646.2,1684.6,58,1406.58,96.47,81.22
9/4/2012,1689.1,1698,1687.7,1692.9,43,1404.94,95.3,81.32
9/5/2012,1690.4,1693.3,1690.4,1690.8,82,1403.44,95.36,81.24
9/6/2012,1696.4,1712.4,1696.4,1702.6,39,1432.12,95.53,81.03
9/7/2012,1696.7,1738.2,1696.7,1737.5,109,1437.92,96.42,80.23
9/10/2012,1733.1,1733.5,1727.2,1728.7,14,1429.08,96.54,80.34
9/11/2012,1736,1736,1731.8,1731.8,2,1433.56,97.17,79.84
9/12/2012,1742.2,1742.3,1730.5,1730.6,15,1436.56,97.01,79.72
9/13/2012,1728.7,1769.1,1728.7,1769.1,33,1459.99,98.31,79.24
9/14/2012,1771,1774.5,1766,1769.8,25,1465.77,99,78.84
9/17/2012,1774.8,1774.8,1753.8,1767.7,54,1461.19,96.62,78.84
